Time,V_sec,V_PV,V_L1,V_L2,I_sec,I_PV,I_L1,I_L2,I_battery,P_PV,P_L1,P_L2,battery_soc,battery_ah
8.85773492794299e-07,242.833808214495-148.172768749114i,241.889966855366-147.993858663282i,240.002363731733-147.636053730135i,239.530467986199-147.546603459171i,-7.67338001564106+4.68189697291468i,0.000241889966855144-0.000147993858663148i,3.83648789952229-2.34082446890652i,3.83648742762654-2.34082437945625i,-0.0001627985253689+0.000100130693248391i,-0.040206469133632,633.178125688919,632.168157722874,80,5.81743323138824e-15
1.04080042900447e-06,242.832646019979-148.174394427871i,241.79351892987-147.977415634973i,239.715341215653-147.583472710156i,239.195801047553-147.484987795175i,-8.44802550358924+5.1546185124959i,0.000241793518929626-0.000147977415634825i,4.22382336364148-2.57719292833171i,4.22382284410131-2.57719282984679i,-0.00013750232752282+8.47769017579032e-05i,-0.040180710667207,696.433170528606,695.208970866766,80,9.05991948216191e-15
1.19582736521463e-06,242.831651360331-148.17578570423i,241.710976747902-147.963341768937i,239.469700589964-147.538467928225i,238.909384967356-147.432250125025i,-9.11097815559972+5.55919719822199i,0.000241710976747639-0.000147963341768778i,4.55531350875636-2.77949064202022i,4.55531294844074-2.77949053580242i,-0.000109987425879408+6.80570575788489e-05i,-0.0401586733938846,750.470676489902,749.046779370186,80,1.32369076254324e-14
1.3508543014248e-06,242.830800055865-148.176976416488i,241.640332998538-147.951295301005i,239.259468320304-147.49994642297i,238.664254665297-147.387109689948i,-9.6783617479252+5.90546757519829i,0.000241640332998259-0.000147951295300835i,4.839020064346-2.95263478419498i,4.83901946913235-2.95263467135825i,-8.05741138490729e-05+5.01683497516423e-05i,-0.0401398181563985,796.647420131032,795.040632546577,80,1.8422966983146e-14
1.50588123763497e-06,242.830071442253-148.177995482229i,241.579872253464-147.940984129922i,239.079539483752-147.46697406207i,238.454457853274-147.348471851476i,-10.1639553892498+6.20183443340483i,0.00024157987225317-0.000147940984129744i,5.08183244917608-3.10082766581061i,5.08183182409445-3.1008275473084i,-4.9536106968674e-05+3.12793016802881e-05i,-0.0401236847316162,836.115917323823,834.343826543406,80,2.46818552359737e-14
1.66090817384514e-06,242.829447839309-148.178867642073i,241.528126852429-147.932158316093i,238.925546488481-147.438751551154i,238.274901963813-147.315399977932i,-10.5795479051384+6.4554888575238i,0.000241528126852123-0.000147932158315908i,5.28964496003598-3.22766475730801i,5.28964430939146-3.22766463395644i,-1.71075841517587e-05+1.15341010335198e-05i,-0.0401098797623998,869.857087524895,867.937092894806,80,3.20681281243568e-14
1.84835840837858e-06,242.828811385944-148.179757736871i,241.475316795543-147.923149831371i,238.768384200545-147.409944963255i,238.091650366076-147.281643627265i,-11.0036874812201+6.71437150590548i,0.000241475316795225-0.000147923149831178i,5.50173517133956-3.35711850516136i,5.50173449460573-3.35711837686002i,2.36600419438777e-05-1.32992657349758e-05i,-0.0400957934387184,904.256535620509,902.179479045943,80,4.25749095374134e-14
2.03580864291203e-06,242.828284286496-148.180494862603i,241.431581983151-147.915688413553i,238.638228761757-147.386085479241i,237.939888473843-147.253684381151i,-11.3549365087987+6.92877470518584i,0.000241431581982823-0.000147915688413353i,5.67738082556327-3.46433297299758i,5.67738012722298-3.46433284059648i,6.58755695453731e-05-3.9024096632895e-05i,-0.0400841298288167,932.717289952578,930.505484497751,80,5.48662693807644e-14
2.22325887744547e-06,242.827847863198-148.181105152536i,241.395372090096-147.909509949822i,238.530466582338-147.36632850011i,237.814236888838-147.230532520507i,-11.6457474825801+7.10629539608107i,0.00024139537208976-0.000147909509949618i,5.8228080475353-3.55310655522049i,5.82280733130561-3.55310641942451i,0.000109291632923117-6.54880738872271e-05i,-0.0400744744000006,956.262694105253,953.936116139538,80,6.89998329239506e-14
2.41070911197892e-06,242.827486487772-148.181610472186i,241.365389954881-147.904393427063i,238.44123745958-147.349967260471i,237.710194654452-147.2113598431i,-11.8865393404365+7.25329021198738i,0.000241365389954538-0.000147904393426855i,5.94322620367455-3.62661750497705i,5.94322547263174-3.62661736636963i,0.000153701259705764-9.25637527262873e-05i,-0.0400664805314928,975.74609056549,973.322279054232,80,8.50238140629163e-14
2.64688772123363e-06,242.827116938896-148.18212719429i,241.334730870079-147.89916061068i,238.349992275142-147.33323403936i,237.603801190459-147.191751188323i,-12.1327652559921+7.40361058015727i,0.000241334730869729-0.000147899160610468i,6.06636772908889-3.70179509966867i,6.06636698289781-3.70179495818581i,0.000210790725484988-0.000127376857824514i,-0.0400583070166807,995.658072575873,993.132768494145,80,1.07969736630938e-13
2.88306633048835e-06,242.826825771608-148.182534294582i,241.310575686501-147.895037151084i,238.278101904724-147.32004810719i,237.51997523658-147.176299299381i,-12.3267552987968+7.52204870224946i,0.000241310575686145-0.000147895037150868i,6.16339183204305-3.76103188982873i,6.16339107391638-3.76103174607992i,0.000268917738312686-0.000162828696339986i,-0.0400518679759766,1011.33835298827,1008.73161459275,80,1.34042383776806e-13
3.11924493974307e-06,242.826596488016-148.182854851632i,241.291555223596-147.891789659728i,238.221491829092-147.30966314646i,237.453965945668-147.164129627828i,-12.4795065120763+7.61531503704646i,0.000241291555223235-0.00014789178965951i,6.23979692593833-3.80768303777051i,6.23979615841245-3.80768289223699i,0.000327863829655674-0.000198784750700785i,-0.0400467980354298,1023.68111903504,1021.0093416212,79.9999999999999,1.63292639359527e-13
3.41150627238546e-06,242.826377878598-148.183160465496i,241.273421121273-147.888692929803i,238.167517659263-147.299760009669i,237.391029489899-147.152524459177i,-12.6251374962988+7.70424006257472i,0.000241273421120909-0.000147888692929581i,6.3126493341724-3.85216806524463i,6.31264855768423-3.85216791800908i,0.000401668978998-0.000243809371924692i,-0.040041964617964,1035.44572665034,1032.71118684614,79.9999999999999,2.03951029148668e-13
3.70376760502784e-06,242.826215404876-148.183387584851i,241.259944354841-147.88639102397i,238.127403135174-147.292398316256i,237.344253234348-147.143897384328i,-12.7333647206547+7.77033101680794i,0.000241259944354473-0.000147886391023747i,6.36680023038171-3.88523628505092i,6.36679944723181-3.88523613654999i,0.000476216903170651-0.000289291183985992i,-0.0400383727000368,1044.18768779586,1041.40602384324,79.9999999999999,2.49594416471434e-13
4.05459177571679e-06,242.826073667387-148.183585701423i,241.248188306394-147.884382565586i,238.092407368728-147.285974605651i,237.303444765264-147.136369334883i,-12.8277718762317+7.8279874255458i,0.000241248188306023-0.000147884382565361i,6.41404891229073-3.91409200561087i,6.41404812332813-3.9140918560056i,0.000566407575449112-0.000344320453229774i,-0.0400352394838995,1051.81360112533,1048.99048974592,79.9999999999999,3.11031403549101e-13
4.40541594640573e-06,242.825974717027-148.183723998358i,241.239981699049-147.882980133953i,238.067974282369-147.281488600929i,237.274952268505-147.131111907754i,-12.893673890194+7.86823918517801i,0.000241239981698677-0.000147882980133727i,6.447045303645-3.93424557525384i,6.44704451062299-3.93424542487715i,0.000657164055639576-0.000399697933117384i,-0.0400330522916668,1057.13828019521,1054.28604120559,79.9999999999999,3.79768744594291e-13
4.83311578614535e-06,242.825892770778-148.183838518392i,241.233185851971-147.881818461815i,238.047736959686-147.277771952502i,237.251351158945-147.126755867147i,-12.9482458716395+7.9015742592179i,0.000241233185851597-0.000147881818461588i,6.47438687700227-3.95094702662606i,6.47438608061647-3.95094687560997i,0.000768319165074966-0.000467524836584979i,-0.0400312410938706,1061.54990972786,1058.67342098143,79.9999999999998,4.73502730577823e-13
5.26081562588497e-06,242.825840198296-148.183911979737i,241.228826374842-147.881073004979i,238.034749952039-147.275386058007i,237.236203838691-147.123959212836i,-12.9832524532883+7.92296061140068i,0.000241228826374467-0.000147881073004751i,6.49194594258317-3.96167423608036i,6.49194514403706-3.96167408465352i,0.000879862158343504-0.000535590406208246i,-0.0400300792135818,1064.38291584987,1061.49079897274,79.9999999999998,5.78192423842818e-13
5.80684877357824e-06,242.825798766461-148.183969866633i,241.225391034325-147.880485363351i,238.024509235363-147.273504030166i,237.224257388534-147.121752756089i,-13.0108375039712+7.93981521574949i,0.000241225391033949-0.000147880485363123i,6.5058098418036-3.97014509163703i,6.50580904155175-3.97014493988576i,0.00102260477516025-0.000622696258657481i,-0.0400291636154194,1066.61968696372,1063.71520042272,79.9999999999998,7.27821039440552e-13
6.48589475302543e-06,242.825770978558-148.184008684235i,241.223087275081-147.880091098389i,238.017631659327-147.272239452411i,237.216230889945-147.120269563179i,-13.0293355497027+7.95111964034636i,0.000241223087274705-0.00014788009109816i,6.51514777964309-3.97585156255932i,6.51514697824233-3.97585141058943i,0.00120043127000454-0.000731212893483892i,-0.0400285495888323,1068.12630388482,1065.21347057086,79.9999999999997,9.38942445323451e-13
7.33129862712559e-06,242.82575535248-148.184030507406i,241.221792025906-147.87986927702i,238.013749900774-147.271525172211i,237.211695688351-147.11943087581i,-13.0397352351572+7.95747667478504i,0.000241221792025529-0.000147879869276791i,6.52045844307968-3.97909770705864i,6.52045764102547-3.97909755496435i,0.00142207074001656-0.000866467107226107i,-0.0400282043427267,1068.98327661867,1066.0656906887,79.9999999999996,1.24063830430381e-12
8.40980857807118e-06,242.825748531549-148.184040029463i,241.221226811934-147.879772365171i,238.012033099692-147.271208793274i,237.209682290277-147.119057980271i,-13.0442730013994+7.96025171142071i,0.000241221226811558-0.000147879772364942i,6.52286878710877-3.98057155129767i,6.52286798475796-3.98057139914685i,0.00170499169412027-0.00103911879617576i,-0.0400280536696524,1069.372422855,1066.45267837578,79.9999999999994,1.68812755448352e-12
9.86036550951529e-06,242.825746926734-148.184042266608i,241.221093969833-147.879749495833i,238.011590965878-147.271126833001i,237.20915112926-147.11895902777i,-13.0453391951366+7.960904721818i,0.000241221093969456-0.000147879749495604i,6.52359218856126-3.98101418948733i,6.52359138612143-3.98101403731953i,0.00208560064000785-0.00127138473836054i,-0.0400280182434144,1069.489500618,1066.5691080307,79.9999999999992,2.40071773996679e-12
1.19705969746984e-05,242.825747735577-148.184041134159i,241.221161139664-147.879760917341i,238.011722746728-147.271150446455i,237.209282035123-147.118982460219i,-13.0447996009344+7.96057576002725i,0.000241221161139287-0.000147879760917112i,6.52359925216882-3.98101866245153i,6.5235984497281-3.98101851028354i,0.00263932212365908-0.00160929246873831i,-0.0400280361352064,1069.491147443,1066.57074846683,79.9999999999988,3.66421404330966e-12
1.53925659189582e-05,242.825749392013-148.184038818441i,241.22129854607-147.879784380963i,238.012021209372-147.271204525173i,237.209593150892-147.119038956817i,-13.0436961167665+7.95990196289858i,0.000241221298545693-0.000147879784380734i,6.52349644699868-3.98095572701785i,6.52349564457062-3.98095557485228i,0.00353719610130564-0.0021572187559372i,-0.0400280727503437,1069.47535989081,1066.55505303613,79.9999999999979,6.28460354010545e-12
2.18658186116758e-05,242.82575196419-148.184035221801i,241.221511946962-147.879820801062i,238.012447365811-147.271281364427i,237.210020270736-147.119115997281i,-13.041982265633+7.95885568884832i,0.000241221511946585-0.000147879820800833i,6.52348867593622-3.98095078529857i,6.52348787350912-3.98095063313321i,0.00523550532428118-0.00319360940425313i,-0.040028129613004,1069.47561416119,1066.55531434319,79.9999999999956,1.31750390517054e-11
3.70016107905702e-05,242.825757835667-148.184027010761i,241.221999120198-147.879903914703i,238.013408793487-147.271454521215i,237.210978174726-147.119288513306i,-13.0380696096565+7.95646740547741i,0.000241221999119821-0.000147879903914474i,6.52351741300019-3.98096802654074i,6.52351661056958-3.98096787437474i,0.00920563591240775-0.00561637534198206i,-0.040028259420621,1069.48378423148,1066.56345880231,79.999999999987,3.91570437602812e-11
8.00738149576453e-05,242.825774749998-148.184003356993i,241.223402537811-147.880143351611i,238.016196326416-147.271956762569i,237.213764513596-147.11979061156i,-13.0267983085808+7.94958731832763i,0.000241223402537434-0.000147880143351381i,6.52352739538923-3.98097322080987i,6.52352659295742-3.98097306864372i,0.0204969031683845-0.0125068512693123i,-0.0400286333647434,1069.49544666489,1066.57511265455,79.9999999999371,1.88716587984016e-10
0.000205565991585175,242.825824032998-148.183934437667i,241.227491640698-147.880841000245i,238.024325341776-147.273421491077i,237.221893575028-147.121255596063i,-12.9939574248497+7.92954091720468i,0.000241227491640321-0.000147880841000016i,6.52352783697789-3.98097082731549i,6.52352703454612-3.9809706751496i,0.0533386741659799-0.032548466101407i,-0.040029722929039,1069.52475341994,1066.60442007102,79.9999999995795,1.26150388033261e-09
0.000527103721007588,242.825949753044-148.183758625366i,241.237922883569-147.88262068209i,238.045063343736-147.277158164081i,237.242632194554-147.124993017675i,-12.9101807673129+7.87840291985868i,0.000241237922883191-0.000147882620681861i,6.52352490075954-3.98096223427629i,6.52352409832839-3.98096208211114i,0.13710946969788-0.0836692791494362i,-0.0400325024684283,1069.59885142424,1066.67852340313,79.9999999972262,8.32149569548036e-09
0.00107121584911193,242.826160662975-148.183463678629i,241.255422556071-147.885606277755i,238.079854292496-147.283426897439i,237.27742439921-147.131263048849i,-12.7696351603605+7.79261305019129i,0.000241255422555691-0.000147885606277524i,6.52351818836731-3.9809467255476i,6.52351738593741-3.98094657338375i,0.277641669366751-0.169428134346339i,-0.0400371657283608,1069.72286789786,1066.80255041532,79.9999999885672,3.42985641931769e-08
0.0015212404405129,242.826333341788-148.183222194897i,241.269750161826-147.888050655085i,238.108336968025-147.288558895328i,237.305907145378-147.136395926627i,-12.6545653368609+7.7223741380308i,0.000241269750161445-0.000147888050654853i,6.52352047415606-3.98093878834228i,6.52351967172624-3.98093863617931i,0.392716078771522-0.239651174541441i,-0.0400409839347923,1069.82567423181,1066.9053584061,79.9999999769929,6.90213727799521e-08
0.00197126503191387,242.826504446895-148.182982910821i,241.283947241675-147.890472732031i,238.136558778413-147.293643812411i,237.334128332894-147.141481583405i,-12.5405437014725+7.65277538388067i,0.000241283947241293-0.000147890472731799i,6.52352836932032-3.9809343677506i,6.52352756688987-3.98093421558838i,0.506753518684951-0.30924108993104i,-0.0400447675606503,1069.92846288367,1067.00814365558,79.999999961464,1.1560801760595e-07
0.00242128962331484,242.826674024079-148.182745762505i,241.298017588695-147.89287315949i,238.164529850887-147.29868350832i,237.362099382416-147.146522125788i,-12.4275398036744+7.58379816023752i,0.000241298017588312-0.000147892873159257i,6.52353136427684-3.98092703203298i,6.52353056184638-3.98092687987159i,0.619763420466447-0.37820364454021i,-0.0400485176117381,1070.02954565083,1067.10922737769,79.9999999420165,1.73950569154137e-07
0.00287131421471582,242.826842071809-148.182510752069i,241.311961076799-147.895251915303i,238.192248668558-147.303677695048i,237.389818143926-147.151517144984i,-12.315554653879+7.51544309079362i,0.000241311961076415-0.00014789525191507i,6.52353460375151-3.98091992856198i,6.52353380132099-3.98091977640143i,0.731755063154587-0.44654450942171i,-0.0400522340488473,1070.12976131071,1067.20944374064,79.9999999186857,2.43942833384203e-07
0.00332133880611679,242.827008604662-148.182277859156i,241.325778914174-147.897609206449i,238.219717697852-147.308626819381i,237.41728711617-147.156467094016i,-12.2045785516809+7.44770424524294i,0.000241325778913789-0.000147897609206215i,6.52353782537446-3.980912896053i,6.52353702294388-3.98091274389327i,0.842737622416354-0.514269292312536i,-0.0400559171886945,1070.22907567855,1067.30875879506,79.9999998915067,3.25479802467707e-07
0.00377136339751776,242.827173636346-148.182047064625i,241.339472237015-147.899945227541i,238.246939201554-147.31353129061i,237.444508563982-147.161372382635i,-12.0946023745498+7.38057604691153i,0.000241339472236629-0.000147899945227306i,6.52354101271626-3.98090592371216i,6.52354021028562-3.98090577155325i,0.952720187924283-0.581383548299099i,-0.0400595673289114,1070.3274941966,1067.40717799819,79.9999998605142,4.18457453112855e-07
0.00422138798891873,242.827337180389-148.181818349581i,241.353042166601-147.902260170624i,238.27391540809-147.318391511737i,237.471484715486-147.166233413853i,-11.9856171196935+7.31405299245005i,0.000241353042166214-0.000147902260170389i,6.52354416845184-3.98089901244544i,6.52354336602115-3.98089886028734i,1.06171176782165-0.647892782542903i,-0.040063184763262,1070.42502531938,1067.50470980244,79.9999998257424,5.22772695583108e-07
0.00476481085150821,242.827532704038-148.181544910061i,241.369265632321-147.905027753843i,238.306166687012-147.324202054562i,237.503735929095-147.172044925268i,-11.8553201849935+7.23452197782386i,0.000241369265631933-0.000147905027753607i,6.52354793737421-3.98089074733814i,6.52354713494346-3.98089059518101i,1.19201625658979-0.727407269723036i,-0.0400675098133113,1070.5416274863,1067.62131278758,79.9999997787689,6.63693340352177e-07
0.00530823371409769,242.82772610142-148.181274442783i,241.385312731178-147.907765211684i,238.338067360931-147.32994935353i,237.535636538937-147.177793182396i,-11.7264395879787+7.15585588613041i,0.000241385312730789-0.000147907765211448i,6.52355166103863-3.98088256947351i,6.52355085860781-3.98088241731734i,1.32090431698052-0.806057008425656i,-0.0400717881060573,1070.65696128201,1067.73664739645,79.9999997263937,8.20818857151602e-07
0.00585165657668718,242.827917395558-148.181006915592i,241.401185371675-147.910472870979i,238.3696212238-147.335634094688i,237.567190338953-147.183478871397i,-11.598960005054+7.07804535063345i,0.000241401185371284-0.000147910472870742i,6.52355533993579-3.98087447790794i,6.52355453750491-3.98087432575272i,1.44839127357207-0.883851363500078i,-0.0400760201418184,1070.77104043346,1067.85072735604,79.9999996686754,9.93973873219985e-07
0.0065326527729807,242.828154186446-148.180675758833i,241.420833186771-147.913824472185i,238.408679911115-147.342670800315i,237.606248949208-147.190516750442i,-11.4411602919649+6.9817286805499i,0.000241420833186378-0.000147913824471947i,6.52355988779011-3.98086445815654i,6.52355908535915-3.98086430600249i,1.60620010201753-0.980147997433607i,-0.0400812590832265,1070.91225126399,1067.9919391923,79.9999995888979,1.23330634955494e-06
0.00721364896927422,242.828387754866-148.180349106802i,241.4402137026-147.91713041989i,238.447207226082-147.3496116626i,237.64477618899-147.197458770338i,-11.2855071755443+6.8867228406389i,0.000241440213702206-0.00014791713041965i,6.52356436705373-3.98085457062933i,6.52356356462269-3.98085441847644i,1.76186219634577-1.07513406559729i,-0.0400864271321406,1071.05153977553,1068.1312287019,79.9999995009338,1.49719863248366e-06
0.00789464516556775,242.828618144456-148.180026898552i,241.459330536418-147.920391333436i,238.485210359529-147.356457981604i,237.6827792491-147.204306231359i,-11.1319716119947+6.79301007874149i,0.000241459330536023-0.000147920391333196i,6.52356877865495-3.98084481353679i,6.52356797622384-3.98084466138504i,1.91540660221463-1.16882731657167i,-0.0400915252376005,1071.1889319848,1068.26862190165,79.9999994048939,1.78531833332548e-06
0.00873288893994637,242.828897437123-148.179636295025i,241.482505269559-147.924344362544i,238.531280360112-147.364757412184i,237.728849161912-147.212607046582i,-10.9458450518018+6.67940569216583i,0.000241482505269162-0.000147924344362302i,6.52357411749368-3.98083297971802i,6.52357331506249-3.98083282756766i,2.10154386325968-1.28240803946421i,-0.0400977060031096,1071.35548656221,1068.43517768801,79.9999992757641,2.17270753588608e-06
0.00957113271432499,242.829172058619-148.179252221634i,241.505292524527-147.928231219281i,238.576580080915-147.372917922064i,237.77414879766-147.220768918191i,-10.762830231926+6.56770142911773i,0.000241505292524128-0.000147928231219039i,6.52357935690349-3.98082133757114i,6.52357855447221-3.98082118542214i,2.28456918474221-1.39408902210677i,-0.0401037839544451,1071.51925455038,1068.59894687399,79.9999991347671,2.59569859800478e-06
0.0104093764887036,242.829442086722-148.178874569737i,241.527698749168-147.932053007395i,238.621122339757-147.380941828141i,237.81869097412-147.228794163463i,-10.5828753802744+6.45786564809358i,0.000241527698748767-0.000147932053007151i,6.52358449853909-3.98080988390631i,6.52358369610773-3.98080973175865i,2.46453434207114-1.50390189962439i,-0.0401097607849593,1071.68028232426,1068.75997583473,79.9999989821003,3.05369903370367e-06
0.0114270822327325,242.829763870577-148.178424530655i,241.554399680019-147.936607237546i,238.674202227506-147.390503519407i,237.871770765372-147.238357450929i,-10.3684274013832+6.32697797220295i,0.000241554399679617-0.000147936607237302i,6.52359061206816-3.98079622656625i,6.5235898096367-3.98079607442019i,2.6789945747213-1.63476226539072i,-0.0401168838827985,1071.87217261798,1068.95186755497,79.9999987813646,3.65590623523353e-06
0.0124447879767614,242.83007913208-148.177983609999i,241.580559557717-147.941069079875i,238.726206538828-147.399871252617i,237.923774983991-147.247726748341i,-10.1583245249955+6.19874342384855i,0.000241580559557312-0.000147941069079629i,6.5235965867609-3.98078283686483i,6.52359578432934-3.98078268472033i,2.88910942665435-1.7629700388057i,-0.0401238633382909,1072.06017189279,1069.13986824076,79.9999985640581,4.30782567732684e-06
0.0134624937207903,242.830388002889-148.177551623848i,241.606189297585-147.945440402391i,238.777156972562-147.409048949001i,237.97472532874-147.256905977576i,-9.95247910632775+6.07310844243286i,0.000241606189297178-0.000147945440402144i,6.52360242541849-3.98076970940214i,6.52360162298685-3.98076955725917i,3.09496654826688-1.88857876966886i,-0.0401307020213114,1072.24435865435,1069.32405639806,79.9999983305152,5.0084543706292e-06
0.0146851203833361,242.830750811105-148.177044196597i,241.636294891856-147.95057498619i,238.83700515195-147.419829145262i,238.034573406027-147.267687974833i,-9.71068540403582+5.9255342534955i,0.000241636294891447-0.000147950574985942i,6.52360926399119-3.98075427741316i,6.52360846155944-3.98075412527199i,3.3367739578097-2.03612209976464i,-0.0401387358238363,1072.46070741934,1069.54040682017,79.9999980289726,5.91308205478698e-06
0.0159077470458819,242.831104802681-148.176549095865i,241.665669086173-147.9555846973i,238.895399358249-147.430347183126i,238.092967515355-147.278207770441i,-9.47476550727962+5.78154642918259i,0.000241665669085762-0.00014795558469705i,6.52361591488498-3.98073920721803i,6.52361511245314-3.98073905507861i,3.57270718572757-2.18007978869875i,-0.0401465753289256,1072.67179630596,1069.75149734288,79.9999977050297,6.88491077840237e-06
0.0171303737084277,242.83145019104-148.176066023486i,241.694329575789-147.960472563131i,238.952374768295-147.440609417682i,238.149942833434-147.288471720531i,-9.2445773286912+5.64105814801395i,0.000241694329575375-0.00014796047256288i,6.52362238264091-3.98072449006285i,6.52362158020898-3.98072433792515i,3.80290832848826-2.32053864044662i,-0.040154225195029,1072.8777525812,1069.95745523372,79.9999973592285,7.92231457339886e-06
0.0183530003709735,242.831787185626-148.175594686837i,241.722293726598-147.965241554395i,239.007965904193-147.450622085022i,238.205533882248-147.298486062225i,-9.01998142431362+5.50398420754945i,0.000241722293726183-0.000147965241554142i,6.52362867171549-3.9807101173567i,6.52362786928347-3.98070996522068i,4.02751683897907-2.45758384026948i,-0.0401616899962802,1073.07870114269,1070.1584053908,79.9999969921007,9.0236977417293e-06
0.019883997261428,242.832197677128-148.175020548439i,241.756356966572-147.971050523099i,239.075681691615-147.462818240646i,238.273249567312-147.310684258089i,-8.74639974468102+5.33701527294204i,0.000241756356966154-0.000147971050522845i,6.52363630221654-3.98069259148323i,6.52363549978442-3.98069243934925i,4.3011138136769-2.62451772894096i,-0.0401707839632598,1073.32347207518,1070.40317829392,79.9999965031582,1.04905254448411e-05
0.0214149941518824,242.832595715782-148.174463821616i,241.789387101984-147.976683145828i,239.141343737136-147.474644170571i,238.33891151772-147.322512167157i,-8.48111495967269+5.17511176943162i,0.000241789387101563-0.000147976683145573i,6.52364366762298-3.98067557664006i,6.52364286519076-3.98067542450806i,4.56641336252815-2.78638720839964i,-0.0401796032349271,1073.56081348055,1070.64052164025,79.9999959825753,1.20522740494301e-05
0.0229459910423369,242.832981677334-148.173923981346i,241.821415289978-147.982144750885i,239.205013978871-147.486111060109i,238.402581671367-147.333980976585i,-8.22387687936447+5.01812084438764i,0.000241821415289554-0.000147982144750627i,6.52365077593037-3.98065905741392i,6.52364997349806-3.98065890528384i,4.82366569147925-2.94334510045487i,-0.0401881560288896,1073.79094944194,1070.87065951382,79.9999954313064,1.37060806527133e-05
