Time,V_sec,V_PV,V_L1,V_L2,I_sec,I_PV,I_L1,I_L2,I_battery,P_PV,P_L1,P_L2,battery_soc,battery_ah
2.22006136897349e-06,242.827853043382-148.181097909251i,241.395801860335-147.909583299419i,238.531874233467-147.366587439384i,237.815921185349-147.230843958189i,-11.6422959498217+7.10418827007538i,0.000241395801859998-0.000147909583299215i,5.82055912919346-3.55173374897033i,5.82055841324042-3.55173361322685i,-0.000937011585923979+0.0005729982948997i,-0.0400745889937452,955.897880126141,953.573099123979,80,6.87442678038722e-14
2.407362871193e-06,242.827490573153-148.181604760243i,241.36572887297-147.904451285619i,238.442391098281-147.350179765376i,237.711588237077-147.211617885937i,-11.8838175023903+7.25162839822714i,0.000241365728872626-0.000147904451285411i,5.9412756546512-3.62542678605281i,5.94127492384834-3.62542664749094i,-0.00102555816185084+0.000627060232106685i,-0.0400665708921831,975.429630960064,973.007410302518,80,8.47230423472833e-14
2.64330266746846e-06,242.827119864392-148.182123104669i,241.334973537425-147.899202056176i,238.350880509007-147.333398048101i,237.604892336636-147.191953711134i,-12.1308164671863+7.40242055292551i,0.000241334973537075-0.000147899202055963i,6.06471823085516-3.7007881128273i,6.06471748486699-3.70078797138297i,-0.00113941649059101+0.000696569513179503i,-0.0400583717105237,995.390309241108,992.86637841123,80,1.07601696646069e-13
2.87924246374392e-06,242.826827652404-148.182531666088i,241.310731665375-147.895063811625i,238.27875357844-147.3201689001i,237.520797708661-147.176452513963i,-12.32550275017+7.52128361219861i,0.000241310731665019-0.000147895063811409i,6.16200340190998-3.76018424731916i,6.16200264395411-3.76018410360277i,-0.00125539357423443+0.0007673662128605i,-0.0400519095583027,1011.11273428189,1008.50717032126,80,1.33600245055638e-13
3.11518226001938e-06,242.826597429942-148.182853536179i,241.291633298786-147.891803031524i,238.221933391951-147.309745566473i,237.45455068572-147.164239228329i,-12.4788796413645+7.61493183987672i,0.000241291633298426-0.000147891803031305i,6.23863303652824-3.80697245695363i,6.23863226914553-3.80697231144729i,-0.00137304405747051+0.000839179672765903i,-0.0400468188518958,1023.49168384853,1020.82090317042,79.9999999999999,1.62769647984816e-13
3.40709283698769e-06,242.826377825281-148.183160541869i,241.273416617612-147.888692213768i,238.167740675963-147.29980254068i,237.391368491947-147.152589009918i,-12.625173846285+7.7042616902827i,0.000241273416617247-0.000147888692213546i,6.31170649190774-3.85159242481536i,6.31170571553556-3.85159227760183i,-0.00152036542507877+0.000929099173299019i,-0.0400419634254568,1035.29183931498,1032.55811639457,79.9999999999999,2.03310621551899e-13
3.69900341395599e-06,242.826214463364-148.183388903275i,241.259866157572-147.886377733931i,238.127434325542-147.29240585203i,237.344377746414-147.143922637242i,-12.733992923921+7.77071392849699i,0.000241259866157204-0.000147886377733708i,6.36604162070205-3.88477312456884i,6.36604083764547-3.88477297608563i,-0.00166920570729379+0.00101994146479035i,-0.0400383518687553,1044.06336882722,1041.28236778781,79.9999999999999,2.48824636857314e-13
4.04933881282167e-06,242.826071806739-148.183588305121i,241.248033850388-147.884356262473i,238.092244865208-147.285946835943i,237.303354535671-147.136355285282i,-12.829012529237+7.82874420881873i,0.000241248033850017-0.000147884356262248i,6.41346139573768-3.91373331602755i,6.41346060684736-3.913733166436i,-0.00184927861810697+0.00112984199891703i,-0.0400351983318606,1051.71666909101,1048.89407492789,79.9999999999999,3.10078183589788e-13
4.39967421168735e-06,242.825972037409-148.183727747208i,241.239759297186-147.882942234813i,238.067643035462-147.281430097331i,237.274676460209-147.131063925921i,-12.8954602253576+7.86932909757155i,0.000241239759296814-0.000147882942234587i,6.44659463382922-3.93397045910367i,6.44659384086264-3.9339703087375i,-0.00203051090641351+0.00124044678813781i,-0.0400329930348331,1057.06319262911,1054.2113524193,79.9999999999999,3.78612444922e-13
4.82667336379046e-06,242.82588922299-148.183843481165i,241.232891423534-147.881768269465i,238.047232342191-147.27768191129i,237.25088688726-147.126673479064i,-12.9506106591738+7.90301731435176i,0.00024123289142316-0.000147881768269238i,6.47405888539448-3.95074684542727i,6.47405808904903-3.95074669441884i,-0.00225245183887558+0.00137589273738924i,-0.0400311626454692,1061.4943184507,1058.61812114739,79.9999999999998,4.72048320146059e-13
5.25367251589356e-06,242.825835871046-148.183918032372i,241.228467280419-147.881011774936i,238.034094014223-147.275268521493i,237.235576862783-147.123847164422i,-12.9861365769976+7.92472072720143i,0.000241228467280044-0.000147881011774708i,6.49171047790206-3.96153058699379i,6.49170967938491-3.96153043557243i,-0.00247519124339992+0.00151182362343676i,-0.0400299835349575,1064.34195158284,1061.45004447748,79.9999999999998,5.76406009434611e-13
5.79861932862975e-06,242.825793556438-148.183977153586i,241.224958702834-147.880411632827i,238.02368796259-147.273356500302i,237.223455205877-147.12160883529i,-13.0143097993456+7.94193441504107i,0.000241224958702458-0.000147880411632599i,6.5056546085849-3.97005047944546i,6.50565380835214-3.9700503276978i,-0.00276015744989062+0.00168572748617633i,-0.0400290484228769,1066.59128106488,1063.68693307927,79.9999999999998,7.25506463934964e-13
6.47573670141102e-06,242.825764790378-148.184017338911i,241.222573791601-147.880003517418i,238.016634394757-147.272060058181i,237.215245382508-147.120092380137i,-13.0334595854137+7.95363672164595i,0.000241222573791225-0.000147880003517189i,6.51505213721435-3.97579339433179i,6.51505133582534-3.97579324236411i,-0.00311488980019194+0.00190220494653568i,-0.0400284127734157,1068.10703307754,1065.19428520419,79.9999999999997,9.35687177637911e-13
7.31828479092099e-06,242.825748033241-148.18404074363i,241.22118470378-147.879765681174i,238.012555004816-147.271310048478i,237.210507006953-147.119216904164i,-13.0446129019864+7.96045383257206i,0.000241221184703403-0.000147879765680945i,6.52040783349007-3.97906710683094i,6.52040703144207-3.9790669547378i,-0.00355681586952023+0.00217189123763233i,-0.0400280425238446,1068.97067685809,1066.05313610517,79.9999999999996,1.23583044068847e-12
8.39266578779354e-06,242.825739849397-148.184052171487i,241.220506413085-147.879649472702i,238.010605863579-147.270951720898i,237.20825749392-147.118801335182i,-13.0500588081413+7.96378325411345i,0.000241220506412708-0.000147879649472473i,6.52284883590016-3.98055975700616i,6.52284803355179-3.98055960485577i,-0.00412071818298158+0.002516012602047i,-0.0400278617211149,1069.36401359267,1066.44428682304,79.9999999999994,1.68072366582514e-12
9.83672807715582e-06,242.825736486403-148.184056867227i,241.22022769659-147.879601712247i,238.009869700405-147.270816733177i,237.207430284176-147.118648961921i,-13.0522965543221+7.96515142649782i,0.000241220227696213-0.000147879601712018i,6.5235886199436-3.98101250439888i,6.52358781750418-3.98101235223111i,-0.00487889664662873+0.00297869026610811i,-0.0400277874262213,1069.48272017982,1066.56233059214,79.9999999999992,2.38852392520067e-12
1.1935248612175e-05,242.825734795504-148.184059230459i,241.220087460727-147.879577746219i,238.009587921412-147.270765812564i,237.207147006107-147.118597728644i,-13.0534226952495+7.96583926421801i,0.00024122008746035-0.00014787957774599i,6.52360071325614-3.98102019011283i,6.52359991081522-3.98102003794474i,-0.00598085109064136+0.00365115658269135i,-0.040027750054418,1069.48370481956,1066.56330428292,79.9999999999988,3.64165630531426e-12
1.53324224553563e-05,242.825732429905-148.184062539301i,241.219891151984-147.879544273699i,238.009223180767-147.270700392768i,237.206795021092-147.118534725889i,-13.0549993818795+7.96680147470027i,0.000241219891151608-0.00014787954427347i,6.52349700782328-3.98095692367646i,6.52349620539512-3.98095677151079i,-0.00776494876999539+0.0047398999687512i,-0.0400276977509237,1069.46538481867,1066.5450771229,79.9999999999979,6.23429084001838e-12
2.17423778537707e-05,242.825727405112-148.184069566562i,241.219474218387-147.879473151204i,238.008396586759-147.270551508011i,237.205969551304-147.118386034876i,-13.058347946564+7.96884535140826i,0.00024121947421801-0.000147879473150975i,6.52348780408219-3.98095151651391i,6.52348700165515-3.98095136434844i,-0.0111319213524896+0.00679459107276561i,-0.040027586660774,1069.46089888327,1066.54059934461,79.9999999999957,1.30256368331034e-11
3.66827805051116e-05,242.82571553768-148.184086162284i,241.218489562833-147.87930515256i,238.006432091835-147.270197454874i,237.204001530809-147.118031251665i,-13.0662560110817+7.97367256516371i,0.000241218489562457-0.000147879305152332i,6.52351626285481-3.98096954595783i,6.52351546042425-3.98096939379163i,-0.0189830693130382+0.0115857461091042i,-0.040027324299627,1069.45850075509,1066.53817547424,79.9999999999872,3.84970427119204e-11
7.91856850371493e-05,242.825681953584-148.184133127404i,241.215703037503-147.878829732243i,238.000890219498-147.269198852924i,237.198458455738-147.117032251591i,-13.088635458177+7.9873332723422i,0.000241215703037126-0.000147878829732014i,6.52352547943875-3.98097700178233i,6.52352467700698-3.98097684961573i,-0.0413440860282307+0.0252315421144017i,-0.0400265818373649,1069.4400825902,1066.51974833089,79.9999999999384,1.84840366083175e-10
0.000204803718851506,242.825582447079-148.184272280702i,241.207446822433-147.877421108465i,237.984477413487-147.266241476147i,237.182045708987-147.114074386772i,-13.1549436839846+8.0278086553563i,0.000241207446822057-0.000147877421108237i,6.52352334968947-3.98098107932962i,6.52352254725777-3.98098092716254i,-0.107656579590584+0.065698771443038i,-0.0400243820380814,1069.38070810553,1066.4603736191,79.9999999995805,1.25845708599538e-09
0.00052507838932191,242.825326470978-148.184630244882i,241.186208141149-147.873797452771i,237.942257853314-147.258633981108i,237.139827063111-147.106465781791i,-13.3255179719752+8.1319298458159i,0.000241186208140774-0.000147873797452544i,6.52351168081493-3.98098777975777i,6.52351087838414-3.98098762758958i,-0.278254226567995+0.169806564671101i,-0.0400187234852424,1069.22696040409,1066.30663088004,79.9999999972114,8.36589386735577e-09
0.000954165539666506,242.824978325838-148.185117097155i,241.157322232975-147.868868952507i,237.884838262244-147.248287414196i,237.082409513675-147.096117857542i,-13.5575090920608+8.27354196317694i,0.000241157322232604-0.000147868868952281i,6.52348932483723-3.9809929252096i,6.52348852240849-3.98099277304004i,-0.510290087492823+0.311408396058354i,-0.0400110282358749,1069.01679669476,1066.09647973026,79.9999999907212,2.78364617837754e-08
0.0013010111468995,242.824692435704-148.185516887542i,241.133601826826-147.864821689811i,237.837682549766-147.239790079728i,237.035253407326-147.087619013499i,-13.7480142284467+8.38983123857698i,0.000241133601826456-0.000147864821689586i,6.52348779071147-3.98100744267955i,6.52348698828233-3.98100729050848i,-0.700798315851066+0.427668640567255i,-0.0400047097116076,1068.84695922524,1065.92663750158,79.9999999826663,5.20011210062823e-08
0.00164785675413249,242.824402534876-148.185922283557i,241.109548781853-147.860717585842i,237.789866167953-147.231173530868i,236.98743693047-147.079000991953i,-13.9411905866531+8.50775200988788i,0.000241109548781485-0.000147860717585618i,6.52348376192565-3.98102065081077i,6.52348295949641-3.98102049863823i,-0.893982755682285+0.545562999721289i,-0.0399983031593335,1068.6743364833,1065.75401214942,79.9999999720598,8.38205903048352e-08
0.00199470236136548,242.824108566805-148.186333364154i,241.085158411678-147.85655583741i,237.741379840189-147.222436089275i,236.938950826286-147.070262118056i,-14.1370757919893+8.62732728295912i,0.000241085158411312-0.000147856555837188i,6.52347707669019-3.98103245364887i,6.52347627426118-3.9810323014749i,-1.08988135587952+0.665114671279509i,-0.0399918073551819,1068.49886877241,1065.57854412099,79.9999999588655,1.23403450102871e-07
0.00234154796859847,242.823810465886-148.186750220919i,241.060425279922-147.852335512415i,237.69221208505-147.213575669873i,236.889783276213-147.061400242091i,-14.3357134899781+8.74858374862863i,0.000241060425279558-0.000147852335512193i,6.52347047346845-3.98104453000591i,6.52346967103965-3.98104437783049i,-1.28853228504474+0.786346988456711i,-0.039985220876246,1068.32096373669,1065.40063860559,79.999999943047,1.70858911652684e-07
0.00268839357583146,242.823508174521-148.187172934264i,241.035344613514-147.848055792621i,237.642353454056-147.204590562846i,236.839924851808-147.052413657774i,-14.5371420013094+8.87154483993347i,0.000241035344613151-0.0001478480557924i,6.52346378851206-3.98105678282108i,6.52346298608346-3.98105663064418i,-1.48997419136923+0.909283578412417i,-0.0399785424772466,1068.14056054847,1065.22023492103,79.9999999245675,2.26297558796668e-07
0.00303523918306445,242.823201633829-148.18760158639i,241.009911533181-147.843715841503i,237.591794249854-147.195479012794i,236.78936585687-147.043300609629i,-14.7414004990185+8.99623451202094i,0.00024100991153282-0.000147843715841284i,6.52345701146523-3.98106920893749i,6.52345620903684-3.98106905675909i,-1.6942462686049+1.03394840260852i,-0.0399717708854677,1067.95762262923,1065.03729649681,79.9999999033895,2.8983153747399e-07
0.00338208479029745,242.822890784057-148.188036260713i,240.984121087499-147.83931481009i,237.540524628995-147.186239237693i,236.738096447775-147.034059315301i,-14.9485287351547+9.12267707492414i,0.00024098412108714-0.000147839314809872i,6.52345014276847-3.98108181185173i,6.52344934034029-3.9810816596718i,-1.90138826792483+1.1603657640858i,-0.0399649048098562,1067.77211464417,1064.85178799645,79.9999998794751,3.61574589659256e-07
0.00372893039753044,242.822575564611-148.188477041819i,240.957968255522-147.834851837416i,237.48853461026-147.176869430431i,236.686106643345-147.024687967381i,-15.1585670196456+9.2508971806611i,0.000240957968255165-0.000147834851837199i,6.52344318109395-3.98109459402362i,6.52344237866599-3.98109444184216i,-2.11144050191741+1.28856030994349i,-0.0399579429417509,1067.58400047305,1064.66367329959,79.999999852786,4.41642064838718e-07
0.00407577600476343,242.822255914045-148.188924015485i,240.931447945647-147.830326050318i,237.435814071966-147.167367758306i,236.633386321932-147.015184732867i,-15.3715562294088+9.38091982884611i,0.000240931447945293-0.000147830326050103i,6.52343612512549-3.98110755796619i,6.52343532269774-3.98110740578316i,-2.32444385013767+1.41855703477072i,-0.0399508839546061,1067.39324349211,1064.47291578233,79.999999823283,5.30150935945437e-07
0.00442262161199642,242.821931770044-148.18937726869i,240.904554994725-147.825736563284i,237.382352750196-147.157732362701i,236.579925219657-147.005547752836i,-15.5875378154888+9.51277037109119i,0.000240904554994373-0.00014782573656307i,6.52342897353892-3.98112070623422i,6.52342817111139-3.98112055404961i,-2.54043976628346+1.5503812850708i,-0.0399437265037836,1067.19980656454,1064.27947830773,79.9999997909267,6.27219819942469e-07
0.0048473354000138,242.821528635008-148.189940970483i,240.871108698775-147.820028547098i,237.315863834485-147.145748687909i,236.513436576334-146.993562107406i,-15.8561498447926+9.67675190042372i,0.000240871108698426-0.000147820028546885i,6.52342008404798-3.98113706146518i,6.52341928162072-3.9811369092786i,-2.80906960801522+1.71433010965139i,-0.0399348259226632,1066.95923296977,1064.03890402828,79.999999747357,7.57929001099994e-07
0.00527204918803118,242.821118549396-148.190514385294i,240.837086006487-147.81422199027i,237.248229084693-147.133558150654i,236.445802102973-146.981369565425i,-16.129390407252+9.84356088224279i,0.00024083708600614-0.000147814221990059i,6.52341104665559-3.98115370180956i,6.52341024422861-3.98115354962097i,-3.08232827928181+1.88110581659027i,-0.0399257731092851,1066.71451405123,1063.79418440847,79.9999996993737,9.01878746346616e-07
0.00569676297604856,242.820701393891-148.191097679654i,240.802477032285-147.808315196785i,237.179428849126-147.121157191202i,236.377002147948-146.968966566576i,-16.4073388647195+10.013245860741i,0.00024080247703194-0.000147808315196575i,6.52340185882481-3.98117063215792i,6.52340105639811-3.98117047996729i,-3.36029514701951+2.05075694030056i,-0.0399165654930411,1066.46557870405,1063.54524834315,79.9999996469013,1.05929616713611e-06
0.00612147676406594,242.820277046393-148.191691023973i,240.767271660267-147.802306430955i,237.10944301822-147.108542166574i,236.307016601766-146.956349467282i,-16.6900764275936+10.1858565124764i,0.000240767271659925-0.000147802306430748i,6.52339251795954-3.98118785751478i,6.52339171553312-3.98118770532208i,-3.64305142682925+2.22333314733308i,-0.0399072004444629,1066.21235416644,1063.29202307023,79.9999995898621,1.23041366720433e-06
0.0066417540645534,242.819747220397-148.192431844705i,240.723315814916-147.794803895836i,237.022061857955-147.092791095442i,236.219635796103-146.940595805642i,-17.0430889493292+10.4013726566234i,0.000240723315814578-0.000147794803895631i,6.5233808626093-3.98120936877286i,6.52338006018324-3.98120921657757i,-3.9960873032209+2.4388062764691i,-0.0398955094177124,1065.89619016425,1062.97585814343,79.9999995136408,1.45907762852616e-06
0.00716203136504086,242.819206181828-148.19318833292i,240.678430197658-147.787142365915i,236.932832379386-147.07670625727i,236.130406678657-146.924508321976i,-17.4035675121593+10.621450054809i,0.000240678430197323-0.000147787142365711i,6.52336896868016-3.9812313399456i,6.52336816625446-3.98123118774767i,-4.3565896987945+2.65883973997333i,-0.0398835731054906,1065.5733393663,1062.65300639411,79.9999994303001,1.70909983135334e-06
0.00768230866552832,242.818653694396-148.193960818346i,240.632595234263-147.779318481143i,236.84171567062-147.060280599917i,236.03929033767-146.908079962987i,-17.7716692527121+10.8461848439188i,0.000240632595233932-0.000147779318480942i,6.52335683114861-3.98125378071692i,6.52335602872328-3.98125362851628i,-4.724715760245+2.88352965536708i,-0.0398713864299092,1065.2436609763,1062.3233270254,79.99999933969,1.98092998283044e-06
0.00820258596601577,242.818089515399-148.194749639647i,240.585790819958-147.771328789969i,236.748671765089-147.04350687924i,235.946246806718-146.891303483341i,-18.1475555652209+11.0756757702876i,0.00024058579081963-0.00014777132878977i,6.52334444485498-3.98127670103323i,6.52334364243003-3.98127654882983i,-5.10062689214508+3.11297474909571i,-0.0398589441783548,1064.90701038106,1061.98667542355,79.9999992416567,2.27502998121186e-06
0.00872286326650323,242.817513397041-148.195555142572i,240.537996428969-147.763169767993i,236.653659859329-147.02637769826i,235.851235282479-146.874171484845i,-18.5313912215817+11.3100236529571i,0.000240537996428645-0.000147763169767796i,6.52333180453153-3.98130011104931i,6.52333100210695-3.98129995884309i,-5.48448787694681+3.34727581989489i,-0.0398462410329202,1064.5632399382,1061.64290394557,79.9999991360429,2.5918713996505e-06
0.00936820860094023,242.816781786828-148.196578030216i,240.477303288932-147.752808297093i,236.533006149123-147.004624713651i,235.73058205539-146.852414922064i,-19.0188147457002+11.6076215782476i,0.000240477303288613-0.000147752808296899i,6.52331576393166-3.98132984580038i,6.52331496150757-3.98132969359059i,-5.97194354295767+3.6448142860483i,-0.0398301128783445,1064.12669377293,1061.20635645576,79.9999989942473,3.01725811309533e-06
0.0100135539353772,242.81603092127-148.197627819554i,240.41501363116-147.742173697584i,236.409178681012-146.982298381326i,235.606755081592-146.83008491715i,-19.5190578568765+11.9130526770407i,0.000240415013630845-0.000147742173697393i,6.52329931365934-3.98136037028742i,6.52329851123574-3.98136021807395i,-6.4722196169678+3.9501843465056i,-0.039813564334027,1063.67866547089,1060.7583267832,79.9999988402268,3.47931974557048e-06
0.0106588992698142,242.815260295875-148.198705214353i,240.351085673483-147.731258790866i,236.282094395728-146.959383635377i,235.479671302111-146.807166401723i,-20.0324559491165+12.2265222135631i,0.000240351085673174-0.000147731258790678i,6.52328244299128-3.98139170518191i,6.52328164056819-3.98139155296468i,-6.98565151447132+4.26359122415771i,-0.0397965846041269,1063.2188544847,1060.2985143793,79.9999986736613,3.97901624915978e-06
0.0113042446042512,242.814469389666-148.19981094133i,240.285476270435-147.720056162772i,236.151667523915-146.935864915647i,235.349244947891-146.783643813074i,-20.559355355289+12.5482421610834i,0.000240285476270131-0.000147720056162587i,6.52326514085425-3.98142387183002i,6.52326433843167-3.98142371960891i,-7.51258559052676+4.58524684958832i,-0.0397791625495708,1062.74695045825,1059.8266088867,79.9999984942204,4.51733890433649e-06
0.0119495899386882,242.813657668032-148.200945746165i,240.218141149794-147.708558203785i,236.017810056359-146.911726252189i,235.215388010031-146.759501178637i,-21.1001114469101+12.8784300434657i,0.000240218141149495-0.000147708558203603i,6.52324739588571-3.98145689213552i,6.52324659346366-3.98145673991045i,-8.05337723941954+4.91536870286155i,-0.0397612867520023,1062.26263492755,1059.34229184012,79.999998301565,5.09530488708918e-06
0.0127256929540985,242.812653078374-148.202350152288i,240.134808389505-147.694327593374i,235.852150423469-146.881850797249i,235.049729030672-146.729620808891i,-21.769338447337+13.2870728446462i,0.000240134808389212-0.000147694327593196i,6.52322545132633-3.98149776756825i,6.52322464890494-3.98149761533827i,-8.7226482122973+5.32392976741207i,-0.0397391703017133,1061.66325571898,1058.7429107407,79.9999980518458,5.84446267465379e-06
0.0135017959695088,242.811616603787-148.203799095553i,240.048832368338-147.679644508945i,235.681236190537-146.851025544532i,234.878815469808-146.698790485042i,-22.4597891569157+13.7086869072967i,0.000240048832368051-0.000147679644508771i,6.52320282848018-3.98153995055132i,6.52320202605946-3.98153979831626i,-9.41314425354367+5.74545947878461i,-0.0397163596617982,1061.0448657614,1058.12451881608,79.9999977818859,6.65434221645487e-06
