Time,V_sec,V_PV,V_L1,V_L2,I_sec,I_PV,I_L1,I_L2,I_battery,P_PV,P_L1,P_L2,battery_soc,battery_ah
0.000177577936787803,242.843367343036-148.159395673339i,242.683335003675-148.12906610765i,242.362790435702-148.06831605237i,242.282519398603-148.053102974383i,-1.30107224101433+0.793788336261382i,0.000242683335003637-0.000148129066107629i,0.652608310044044-0.398158298741666i,0.652608229773006-0.398158283528588i,0.00438698213772508-0.00267637507497924i,-0.040418710657209,108.561299950379,108.532067720514,79.9999999999686,9.40829276886224e-11
0.00042028027333336,242.843376849163-148.159382373635i,242.684124007116-148.129200548822i,242.364359058343-148.068598267151i,242.284088082144-148.053385205538i,-1.29473491343808+0.789921811295156i,0.000242684124007078-0.0001481292005488i,0.652607830872798-0.398157954347656i,0.652607750601822-0.398157939134595i,0.0107233521605484-0.00654221138764367i,-0.0404189220501608,108.561784417557,108.532552232619,79.9999999998235,5.29394259471264e-10
0.000903999573449885,242.843395657051-148.159356060138i,242.685685052207-148.129466540702i,242.367462523772-148.06915661817i,242.287191639055-148.053943583454i,-1.28219649553636+0.782271885328968i,0.00024268568505217-0.00014812946654068i,0.652607118661943-0.398157416880478i,0.652607038391059-0.398157401667443i,0.0232603472016954-0.0141910626854941i,-0.0404193402934398,108.562782146903,108.533550029728,79.9999999991845,2.44642290835961e-09
0.00180408111403445,242.8434301681-148.159307776834i,242.688549453035-148.129954614901i,242.373156845098-148.070181090631i,242.292885975587-148.05496807632i,-1.25918943440323+0.768234852558545i,0.000242688549452997-0.000148129954614879i,0.652607052879863-0.398157188014385i,0.652606972608993-0.398157172801371i,0.0462672796350775-0.0282276382118257i,-0.0404201077449093,108.564819258847,108.535587154844,79.9999999967704,9.68881536727506e-09
0.00291469781317504,242.843471900691-148.159249390043i,242.692013240987-148.130544818907i,242.380042730988-148.071419935745i,242.299771882577-148.056206946625i,-1.23136804973817+0.751260529660347i,0.000242692013240949-0.000148130544818885i,0.652606951265625-0.39815689779144i,0.652606870994776-0.39815688257845i,0.074088464535468-0.0452013812543626i,-0.0404210357996484,108.567278973746,108.538046887647,79.9999999916288,2.51135389027677e-08
0.00402531451231563,242.84351271032-148.15919229448i,242.695400426132-148.131121968615i,242.386776263583-148.072631366709i,242.306505400955-148.057418395614i,-1.20416193813923+0.73466161448721i,0.000242695400426094-0.000148131121968593i,0.65260713522711-0.398156786884197i,0.652607054956247-0.398156771671226i,0.101294947444558-0.0618000751901814i,-0.0404219433418344,108.569731402384,108.540499308415,79.9999999841434,4.75696211150948e-08
0.00513593121145622,242.843552618533-148.159136460005i,242.698712796553-148.131686368828i,242.393361102734-148.073816043239i,242.313090243188-148.058603092991i,-1.17755673803923+0.718429343454504i,0.000242698712796514-0.000148131686368805i,0.652607177046016-0.398156594166086i,0.652607096775157-0.398156578953136i,0.127900234494739-0.0780319613510871i,-0.0404228308497818,108.572106702451,108.542874613154,79.9999999743658,7.6902565036979e-08
0.00624654791059681,242.843591644999-148.159081859102i,242.701951984733-148.132238297813i,242.399800467025-148.074974544343i,242.319529614501-148.059761615242i,-1.15153933757395+0.702555715648946i,0.000242701951984694-0.00014813223829779i,0.652607185348225-0.398156385816862i,0.652607105077372-0.398156370603933i,0.153917654803629-0.0939051730101476i,-0.0404236987601535,108.574424103128,108.545192021319,79.9999999623467,1.12959898578901e-07
0.0073571646097374,242.843629809157-148.159028464581i,242.705119603723-148.132778030525i,242.40609755534-148.076107445664i,242.325826709891-148.060894537282i,-1.12609678096262+0.687032825425687i,0.000242705119603684-0.000148132778030502i,0.652607191784273-0.398156181044526i,0.652607111513428-0.398156165831617i,0.179360227454688-0.109427654228487i,-0.0404245475044427,108.57669002074,108.547457946405,79.9999999481358,1.55592696349926e-07
0.00846778130887798,242.843667130074-148.158976249765i,242.708217236156-148.13330583673i,242.412255513896-148.077215313435i,242.331984675583-148.062002425355i,-1.10121635672291+0.671852916239055i,0.000242708217236117-0.000148133305836707i,0.652607196306923-0.398155979715966i,0.652607116036085-0.398155964503078i,0.204240663837332-0.124607161285826i,-0.0404253775060291,108.578905579047,108.549673512179,79.9999999317815,2.04655552854429e-07
0.00957839800801857,242.843703626387-148.158925188585i,242.71124642862-148.133821980047i,242.418277417234-148.078298700981i,242.338006586118-148.063085832797i,-1.07688564286917+0.657008408224552i,0.00024271124642858-0.000148133821980024i,0.652607198946277-0.398155781747649i,0.652607118675446-0.39815576653478i,0.228571385998978-0.139451273879857i,-0.0404261891786687,108.581071888897,108.55183982949,79.9999999133312,2.60006372541581e-07
0.0106890147071592,242.843739316316-148.158875255554i,242.714208693248-148.134326718222i,242.424166271397-148.079358149298i,242.343895447539-148.064145300611i,-1.05309249413918+0.642491890403126i,0.000242714208693208-0.000148134326718198i,0.652607199748629-0.398155587068187i,0.652607119477805-0.398155571855338i,0.252364539295942-0.153967402847117i,-0.0404269829269185,108.583190039193,108.553957987243,79.9999998928312,3.21506225083486e-07
0.0117996314062998,242.843774217678-148.158826425747i,242.717105508732-148.134820303294i,242.42992501595-148.080394187409i,242.349654199408-148.06518135783i,-1.02982503386029+0.628296115716106i,0.000242717105508692-0.000148134820303271i,0.652607198754574-0.398155395604921i,0.652607118483757-0.398155380392092i,0.275632000483549-0.16816279510121i,-0.0404277591464065,108.585261093981,108.556029049481,79.9999998703269,3.89019252822939e-07
0.0129102481054403,242.843808347896-148.158778674789i,242.719938321107-148.135302981737i,242.435556525534-148.081407332651i,242.355285716365-148.066194521799i,-1.00707164766339+0.614413997187678i,0.000242719938321066-0.000148135302981713i,0.652607196003795-0.39815520728679i,0.652607115732986-0.398155192073979i,0.298385384011709-0.182044537476072i,-0.0404285182240397,108.5872860938,108.558054056745,79.9999998458624,4.62412598748559e-07
0.0140208648045809,242.84384172401-148.158731978846i,242.722708544465-148.135774994575i,242.441063611294-148.082398090927i,242.360792809554-148.06718529843i,-0.984820977706056+0.600838604398072i,0.000242722708544424-0.000148135774994551i,0.652607191535109-0.398155022044301i,0.652607111264308-0.398155006831509i,0.320636047801905-0.195619560252733i,-0.0404292605381955,108.589266056209,108.560034026595,79.9999998194812,5.41556340402541e-07
0.0151314815037215,242.843874362681-148.158686314606i,242.72541756166-148.136236577507i,242.446449022274-148.083366956961i,242.366178228018-148.068154182455i,-0.96306191705073+0.587563160051511i,0.000242725417561619-0.000148136236577483i,0.652607185386471-0.398154839809503i,0.652607105115677-0.398154824596728i,0.34239509886898-0.208894640591297i,-0.040429986458908,108.591201976286,108.561969954107,79.9999997912255,6.2632342556409e-07
0.0162420982028621,242.843906280204-148.158641659277i,242.728066724995-148.136687961023i,242.451715446782-148.08431441454i,242.371444660063-148.069101657668i,-0.941783604142746+0.574581036605101i,0.000242728066724954-0.000148136687960999i,0.652607177595-0.39815466051594i,0.652607097324213-0.398154645303183i,0.363673398843192-0.221876405901983i,-0.0404306963480508,108.593094827124,108.563862812375,79.9999997611368,7.16589609074225e-07
0.0176419983097594,242.843945510615-148.158586772545i,242.73132286235-148.137242763704i,242.458188510582-148.085478950039i,242.377917733437-148.070266214901i,-0.915630017587563+0.55862447260935i,0.000242731322862308-0.00014813724276368i,0.652607165494399-0.398154438603009i,0.652607085223622-0.398154423390274i,0.389826964453321-0.237832526626697i,-0.0404315688960626,108.595420945704,108.566188940314,79.9999997206672,8.37998325727806e-07
0.0190418984166567,242.843983651633-148.158533409916i,242.734488581994-148.137782158885i,242.464481828505-148.08661114536i,242.384211061015-148.071398431419i,-0.890202668959959+0.543111009893396i,0.000242734488581952-0.000148137782158861i,0.652607150912068-0.398154221133228i,0.6526070706413-0.398154205920514i,0.415254287081991-0.253345554942504i,-0.0404324172250507,108.597682002156,108.568450006116,79.9999996774286,9.6771420105817e-07
0.020441798523554,242.844020733334-148.158481529315i,242.73756638001-148.13830657199i,242.470600362638-148.087711893458i,242.390329604882-148.07249920019i,-0.865481509924857+0.52802841542445i,0.000242737566379968-0.000148138306571966i,0.652607133916516-0.398154007983936i,0.652607053645759-0.398153992771243i,0.439975415203798-0.268427723637301i,-0.0404332420030465,108.599879792615,108.570647805919,79.9999996314973,1.10550790318482e-06
0.0218416986304513,242.844056785185-148.158431089518i,242.740558702202-148.138816419871i,242.476548975114-148.088782069287i,242.396278227167-148.073569396184i,-0.841446895979047+0.513364702637753i,0.00024274055870216-0.000148138816419846i,0.652607114574877-0.398153799034945i,0.652607034304129-0.398153783822272i,0.464009993458662-0.283091019035884i,-0.0404340438846617,108.602016077034,108.572784099675,79.9999995829484,1.25115471995463e-06
0.0235856232279824,242.844100302819-148.158370204355i,242.74417069085-148.139431848057i,242.483729459815-148.090073859617i,242.403458724192-148.074861210946i,-0.812435056519559+0.49566436332043i,0.000242744170690807-0.000148139431848032i,0.652607087304528-0.398153544422143i,0.652607007033793-0.398153529209494i,0.493021781989454-0.300790849743054i,-0.0404350118363198,108.604594101226,108.575362135489,79.9999995189254,1.44322361622053e-06
0.0253295478255134,242.844142320104-148.158311418253i,242.747658152572-148.14002605689i,242.490662391223-148.091321110699i,242.410391668035-148.07610848572i,-0.784423422920157+0.478574276870738i,0.00024274765815253-0.000148140026056865i,0.652607056616244-0.398153295928617i,0.65260697634552-0.398153280715992i,0.52103335769976-0.317880439799928i,-0.04043594642934,108.607082519354,108.577850565228,79.9999994510888,1.64673344684453e-06
0.0270734724230444,242.844182888489-148.158254659238i,242.751025357224-148.140599774077i,242.497356257591-148.092525349974i,242.417085546945-148.07731274797i,-0.757377699955662+0.462073517489316i,0.000242751025357181-0.000148140599774052i,0.652607022627221-0.398153053344543i,0.65260694235651-0.398153038131941i,0.548079016053426-0.334380714586942i,-0.0404368488066962,108.609484403918,108.580252461393,79.9999993795693,1.86129191242665e-06
0.0288173970205754,242.844222058017-148.158199857301i,242.75427645826-148.141153707478i,242.503819315779-148.093688063221i,242.423548617779-148.078475483503i,-0.73126452726898+0.446141729907807i,0.000242754276458217-0.000148141153707452i,0.652606985451462-0.398152816465818i,0.652606905180764-0.398152801253239i,0.574192117639704-0.350312028964957i,-0.0404377200802707,108.611802743659,108.582570812727,79.9999993044942,2.08651740798785e-06
0.0309767958784285,242.844268698381-148.158134602874i,242.758147647563-148.141813291518i,242.511515086034-148.095072539004i,242.431244403831-148.079859985962i,-0.700170735762454+0.42717126198072i,0.000242758147647519-0.000148141813291492i,0.652606935179479-0.398152530742923i,0.652606854908796-0.39815251553037i,0.605285812473469-0.369281926105865i,-0.0404387575472803,108.614562263995,108.585330347403,79.9999992068028,2.37959159597725e-06
0.0331361947362815,242.844313355703-148.158072122845i,242.761854245888-148.142444829988i,242.518883657653-148.096398147296i,242.438612991394-148.08118561995i,-0.670398948746442+0.409007377677789i,0.000242761854245845-0.000148142444829962i,0.652606880389914-0.398152253108046i,0.652606800119248-0.398152237895519i,0.635057493616966-0.387445255770605i,-0.0404397509185468,108.617203349499,108.587971447233,79.9999991040708,2.68778757644651e-06
0.0352955935941346,242.844356113849-148.158012299884i,242.765403213864-148.143049509124i,242.525938868011-148.097667377977i,242.445668217836-148.082454875391i,-0.641893258652304+0.391615964701026i,0.00024276540321382-0.000148143049509098i,0.652606821273821-0.398151983219137i,0.652606741003171-0.398151968006634i,0.663563069027902-0.404836129574255i,-0.040440702057719,108.619731008886,108.590499120934,79.9999989965114,3.01046583211531e-06
0.0374549924519876,242.844397053719-148.157955020814i,242.768801265817-148.143628473169i,242.532694064854-148.098882632795i,242.452423430898-148.08367015407i,-0.614599736121164+0.374964117943709i,0.000242768801265773-0.000148143628473143i,0.652606758015492-0.39815172074625i,0.652606677744858-0.398151705533771i,0.690856468440452-0.421487451964785i,-0.0404416127626118,108.622150073636,108.592918199986,79.9999988843302,3.34700947505495e-06
0.0401219673496305,242.844445230454-148.157887616552i,242.772799988487-148.144309777979i,242.540643374308-148.100312703182i,242.46037276056-148.085100252749i,-0.582481553537019+0.355368757632265i,0.000242772799988442-0.000148144309777953i,0.652606674451918-0.39815140631046i,0.652606594181304-0.398151391098009i,0.722974487896192-0.441082184085982i,-0.0404426844669144,108.624995234863,108.595763378859,79.9999987397148,3.78085551622727e-06
0.0427889422472733,242.84449088976-148.157823734359i,242.776589765118-148.144955480229i,242.548177309464-148.1016680439i,242.467906716111-148.086455620516i,-0.552041641062945+0.336797336532053i,0.000242776589765073-0.000148144955480202i,0.652606585153346-0.39815110214228i,0.652606504882753-0.398151086929857i,0.75341422556292-0.459652997495564i,-0.0404437001861022,108.627690044943,108.598458206568,79.9999985887005,4.23389841346192e-06
0.0454559171449161,242.844534162485-148.157763191176i,242.780181455701-148.14556743059i,242.555317459438-148.102952539477i,242.475046886657-148.087740141964i,-0.523192771218783+0.319196633361329i,0.000242780181455656-0.000148145567430564i,0.652606490417856-0.398150807708046i,0.652606410147284-0.398150792495648i,0.782262909527813-0.477253112409796i,-0.0404446628284899,108.630242318466,108.601010497704,79.9999984316198,4.70514039180037e-06
0.048122892042559,242.844575173579-148.157705812196i,242.78358543081-148.146147396307i,242.562084440409-148.104169899334i,242.481813888367-148.088957526576i,-0.4958516474389+0.302515825531682i,0.000242783585430765-0.000148146147396281i,0.652606390530096-0.398150522498142i,0.652606310259543-0.39815050728577i,0.80960383693617-0.493933350399626i,-0.0404455751714964,108.632659517843,108.603427714678,79.9999982687904,5.19362864255903e-06
0.0514218478235648,242.844622962835-148.157638949754i,242.787552005632-148.14682321499i,242.569969852971-148.1055884574i,242.4896993268-148.09037611381i,-0.463991649861809+0.283078078154391i,0.000242787552005586-0.000148146823214963i,0.652606260274586-0.398150181694709i,0.652606180004059-0.398150166482365i,0.841463577968842-0.513370416845897i,-0.0404466383187829,108.635473917491,108.606242136073,79.9999980599029,5.82029136368465e-06
0.0547208036045706,242.844667681854-148.15757638284i,242.791263749764-148.147455613896i,242.577348674815-148.10691587736i,242.497078174744-148.091703561422i,-0.434178475183884+0.264889117860031i,0.000242791263749718-0.000148147455613869i,0.652606123024684-0.398149853413631i,0.652606042754184-0.398149838201315i,0.871276481858735-0.531558721210529i,-0.0404476331790316,108.638104949197,108.608873189505,79.9999978432111,6.47036648542481e-06
0.0580197593855764,242.844709526811-148.157517836994i,242.794736945407-148.148047367563i,242.584253274145-148.108157982939i,242.503982800386-148.092945693236i,-0.406281344212101+0.247869152110386i,0.000242794736945361-0.000148148047367536i,0.652605979227297-0.398149536854797i,0.652605898956823-0.398149521642508i,0.899173328708964-0.548578054434286i,-0.0404485641135979,108.64056432921,108.611332591224,79.999997619214,7.14235806314795e-06
0.0613187151665821,242.844748682734-148.157463053357i,242.797986949566-148.148601092836i,242.590714179915-148.109320266872i,242.510443732666-148.094108002074i,-0.380176908857707+0.231942922705351i,0.000242797986949519-0.000148148601092808i,0.652605829303933-0.398149231263559i,0.652605749033486-0.398149216051294i,0.925277467466663-0.564503673210595i,-0.0404494352362552,108.64286310802,108.613631391721,79.9999973883816,7.83485515649966e-06
0.0654247229735459,242.844793941028-148.157399731731i,242.80174346333-148.149241113622i,242.598182016065-148.110663688561i,242.517911602071-148.095451453046i,-0.350004118955336+0.213534624760982i,0.000242801743463283-0.000148149241113594i,0.65260563478318-0.398148865093027i,0.652605554512766-0.398148849880791i,0.955449872084074-0.58291123945395i,-0.0404504421356797,108.645516613808,108.616284924477,79.9999970922415,8.72327557601519e-06
0.0695307307805097,242.844835607994-148.157341434729i,242.805201893661-148.1498303462i,242.605057277177-148.111900505672i,242.524786896704-148.096688297667i,-0.322225566189524+0.196587061256348i,0.000242805201893614-0.000148149830346172i,0.652605432080888-0.398148513570252i,0.652605351810507-0.398148498358044i,0.983228022903765-0.599858100502295i,-0.0404513691491069,108.64795562889,108.618723966503,79.9999967869726,9.63908205214294e-06
0.0736367385874735,242.844873966974-148.157287765934i,242.808385757852-148.150372797792i,242.611386714455-148.113039129342i,242.531116367747-148.097826947212i,-0.296652358197838+0.180984985087816i,0.000242808385757804-0.000148150372797764i,0.652605221842544-0.39814817553959i,0.652605141572197-0.398148160327408i,1.00880081360266-0.61545950115198i,-0.0404522225772214,108.650197075643,108.620965440178,79.9999964732953,1.05801139122861e-05
0.0777427463944373,242.84490928106-148.157238357263i,242.811316892464-148.150872189185i,242.617213737893-148.114087369487i,242.536943425176-148.09887521173i,-0.273109102190225+0.166621386019136i,0.000242811316892416-0.000148150872189157i,0.652605004667504-0.39814784992799i,0.652604924397192-0.398147834715832i,1.03234363819136-0.629822449496876i,-0.0404530082707265,108.652256667021,108.623025058457,79.9999961518783,1.15443649033481e-05
0.0829142525995232,242.844949826989-148.157181628557i,242.814682282098-148.151445565094i,242.623904057805-148.115290907457i,242.543633788192-148.100078778457i,-0.246077847691738+0.150129796989066i,0.000242814682282051-0.000148151445565066i,0.652604722178285-0.398147455858586i,0.652604641908015-0.398147440646457i,1.05937433107685-0.646313250961542i,-0.0404539103773838,108.654615875007,108.625384300297,79.9999957370597,1.27888208876575e-05
0.0880857588046092,242.844986360817-148.15713051322i,242.817714661943-148.151962203242i,242.629932370795-148.116375352583i,242.549662144582-148.101163250359i,-0.221721366880721+0.135270085172786i,0.000242817714661895-0.000148151962203214i,0.652604430548921-0.398147078153169i,0.652604350278695-0.398147062941067i,1.08373023166156-0.661172207883653i,-0.0404547232291518,108.656735461118,108.627503920234,79.9999953120428,1.40638714579862e-05
0.0932572650096951,242.845019277066-148.157084459282i,242.820446777345-148.152427683012i,242.635363772983-148.117352415986i,242.555093590439-148.102140338751i,-0.199776646222899+0.121881783296618i,0.000242820446777297-0.000148152427682984i,0.652604130678185-0.398146715202632i,0.652604050408002-0.398146699990555i,1.10567435531007-0.674559784324252i,-0.0404554556007517,108.658638987894,108.629407480812,79.9999948778306,1.5366508110419e-05
0.0984287712147811,242.845048934633-148.157042964613i,242.822908417069-148.152847079967i,242.640257482951-148.11823275128i,242.559987344317-148.103020697425i,-0.180004419530013+0.10981891317757i,0.000242822908417021-0.000148152847079939i,0.652603823383694-0.398146365543156i,0.652603743113555-0.398146350331102i,1.12544596987565-0.686621955543769i,-0.0404561154750043,108.660347890388,108.631116417085,79.9999944353353,1.66939939803537e-05
0.103600277419867,242.845075656737-148.157005577i,242.825126408386-148.153224965036i,242.644666831977-148.119025952849i,242.56439673747-148.103813920925i,-0.162189207482865+0.098950009634485i,0.000242825126408338-0.000148153224965007i,0.652603509401782-0.398146027856452i,0.652603429131688-0.39814601264442i,1.14326055617701-0.697490184091352i,-0.0404567100413866,108.661881472634,108.63265003309,79.9999939853786,1.80438642935152e-05
